         101          51   1.0000000000000000E-002   1.0000000000000000E-002
  -7.7461365443756381E-003   0.0000000000000000     
   7.7461365443756381E-003   1.5492273088751276E-002
   1.5570123055278903E-002   7.8239865109032657E-003
   2.3472741937881098E-002   7.9026188826021946E-003
   3.1454783460655944E-002   7.9820415227748465E-003
   3.9517045834407516E-002   8.0622623737515720E-003
   4.7660335292091641E-002   8.1432894576841247E-003
   5.5885466169440130E-002   8.2251308773484896E-003
   6.4193260986395190E-002   8.3077948169550594E-003
   7.2584550529361733E-002   8.3912895429665429E-003
   8.1060173934286633E-002   8.4756234049249007E-003
   8.9620978770573428E-002   8.5608048362867950E-003
   9.8267821125839983E-002   8.6468423552665541E-003
  0.10700156569152745        8.7337445656874707E-003
  0.11582308584937041        8.8215201578429603E-003
  0.12473326375873617        8.9101779093657546E-003
  0.13373299044484058        8.9997266861044090E-003
  0.14282316588785232        9.0901754430117443E-003
  0.15200469911289069        9.1815332250383686E-003
  0.16127850828092946        9.2738091680387713E-003
  0.17064552078061382        9.3670124996843573E-003
  0.18010667332099950        9.4611525403856811E-003
  0.18966291202522473        9.5562387042252284E-003
  0.19931519252512364        9.6522804998989131E-003
  0.20906448005678988        9.7492875316662342E-003
  0.21891174955710097        9.8472695003110899E-003
  0.22885798576121302        9.9462362041120578E-003
  0.23890418330103494        1.0046197539821916E-002
  0.24905134680469260        1.0147163503657658E-002
  0.25930049099699237        1.0249144192299775E-002
  0.26965264080089452        1.0352149803902144E-002
  0.28010883144000626        1.0456190639111740E-002
  0.29067010854210501        1.0561277102098754E-002
  0.30133752824370208        1.0667419701597070E-002
  0.31211215729565706        1.0774629051954976E-002
  0.32299507316985410        1.0882915874197041E-002
  0.33398736416694985        1.0992290997095755E-002
  0.34509012952520413        1.1102765358254274E-002
  0.35630447953040517        1.1214350005201046E-002
  0.36763153562689888        1.1327056096493704E-002
  0.37907243052973405        1.1440894902835175E-002
  0.39062830833793522        1.1555877808201165E-002
  0.40230032464891291        1.1672016310977695E-002
  0.41408964667402520        1.1789322025112292E-002
  0.42599745335529882        1.1907806681273614E-002
  0.43802493548332527        1.2027482128026457E-002
  0.45017329581634014        1.2148360333014863E-002
  0.46244374920050058        1.2270453384160440E-002
  0.47483752269137025        1.2393773490869675E-002
  0.48735585567662670        1.2518332985256453E-002
  0.50000000000000000        1.2644144323373296E-002
  0.51264414432337335        1.2644144323373352E-002
  0.52516247730862975        1.2518332985256397E-002
  0.53755625079949942        1.2393773490869675E-002
  0.54982670418365986        1.2270453384160440E-002
  0.56197506451667478        1.2148360333014918E-002
  0.57400254664470118        1.2027482128026401E-002
  0.58591035332597485        1.1907806681273669E-002
  0.59769967535108703        1.1789322025112181E-002
  0.60937169166206484        1.1672016310977806E-002
  0.62092756947026595        1.1555877808201109E-002
  0.63236846437310112        1.1440894902835175E-002
  0.64369552046959488        1.1327056096493759E-002
  0.65490987047479587        1.1214350005200990E-002
  0.66601263583305015        1.1102765358254274E-002
  0.67700492683014590        1.0992290997095755E-002
  0.68788784270434289        1.0882915874196986E-002
  0.69866247175629792        1.0774629051955031E-002
  0.70932989145789493        1.0667419701597014E-002
  0.71989116855999380        1.0561277102098865E-002
  0.73034735919910543        1.0456190639111629E-002
  0.74069950900300763        1.0352149803902200E-002
  0.75094865319530735        1.0249144192299720E-002
  0.76109581669896509        1.0147163503657741E-002
  0.77114201423878703        1.0046197539821944E-002
  0.78108825044289909        9.9462362041120578E-003
  0.79093551994321010        9.8472695003110067E-003
  0.80068480747487636        9.7492875316662619E-003
  0.81033708797477533        9.6522804998989686E-003
  0.81989332667900050        9.5562387042251729E-003
  0.82935447921938621        9.4611525403857089E-003
  0.83872149171907051        9.3670124996843018E-003
  0.84799530088710928        9.2738091680387713E-003
  0.85717683411214773        9.1815332250384518E-003
  0.86626700955515945        9.0901754430117165E-003
  0.87526673624126383        8.9997266861043812E-003
  0.88417691415062960        8.9101779093657685E-003
  0.89299843430847259        8.8215201578429880E-003
  0.90173217887416002        8.7337445656874291E-003
  0.91037902122942660        8.6468423552665818E-003
  0.91893982606571334        8.5608048362867395E-003
  0.92741544947063825        8.4756234049249146E-003
  0.93580673901360478        8.3912895429665291E-003
  0.94411453383055988        8.3077948169550941E-003
  0.95233966470790832        8.2251308773484411E-003
  0.96048295416559248        8.1432894576841663E-003
  0.96854521653934400        8.0622623737515164E-003
  0.97652725806211893        7.9820415227749297E-003
  0.98442987694472106        7.9026188826021304E-003
  0.99225386345562439        7.8239865109033246E-003
   1.0077461365443756        1.5492273088751229E-002
